source_ref,target_ref,relation,confidence,note,element_text
AI.VII.B.S9,aim,guidance,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
AI.VII.B.S9,aviation-instructor,explanation,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
AI.VII.B.S9,phak,explanation,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
AI.VII.B.S9,risk-management,explanation,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
AI.VII.B.S9,seaplane,explanation,auto,from the Task B References line,"Make smooth, timely, and correct control application during round out and touchdown."
AI.VII.C.K1,afh:ch06,explanation,verified,The soft-field takeoff and its purpose are in AFH ch6 Takeoffs and Departure Climbs.,Purpose of and procedures for soft-field takeoff and climb.
AI.VII.C.K1,aim,guidance,auto,from the Task C References line,Purpose of and procedures for soft-field takeoff and climb.
AI.VII.C.K1,aviation-instructor,explanation,auto,from the Task C References line,Purpose of and procedures for soft-field takeoff and climb.
AI.VII.C.K1,phak,explanation,auto,from the Task C References line,Purpose of and procedures for soft-field takeoff and climb.
AI.VII.C.K1,risk-management,explanation,auto,from the Task C References line,Purpose of and procedures for soft-field takeoff and climb.
AI.VII.C.K2,afh:ch06,explanation,verified,PHAK ch11 Aircraft Performance is the wind and density altitude effect; AFH ch6 applies it.,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
AI.VII.C.K2,aim,guidance,auto,from the Task C References line,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
AI.VII.C.K2,aviation-instructor,explanation,auto,from the Task C References line,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
AI.VII.C.K2,phak:ch11,explanation,verified,PHAK ch11 Aircraft Performance is the wind and density altitude effect; AFH ch6 applies it.,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
AI.VII.C.K2,risk-management,explanation,auto,from the Task C References line,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
AI.VII.C.K3,afh:ch06,explanation,verified,Vx and Vy are defined in PHAK ch11 and flown in AFH ch6.,Best angle of climb speed (VX) and best rate of climb speed (VY).
AI.VII.C.K3,aim,guidance,auto,from the Task C References line,Best angle of climb speed (VX) and best rate of climb speed (VY).
AI.VII.C.K3,aviation-instructor,explanation,auto,from the Task C References line,Best angle of climb speed (VX) and best rate of climb speed (VY).
AI.VII.C.K3,phak:ch11,explanation,verified,Vx and Vy are defined in PHAK ch11 and flown in AFH ch6.,Best angle of climb speed (VX) and best rate of climb speed (VY).
AI.VII.C.K3,risk-management,explanation,auto,from the Task C References line,Best angle of climb speed (VX) and best rate of climb speed (VY).
AI.VII.C.K4,afh:ch06,explanation,verified,"Soft-field configuration is covered in AFH ch6, though not as a named section.",Appropriate airplane configuration.
AI.VII.C.K4,aim,guidance,auto,from the Task C References line,Appropriate airplane configuration.
AI.VII.C.K4,aviation-instructor,explanation,auto,from the Task C References line,Appropriate airplane configuration.
AI.VII.C.K4,phak,explanation,auto,from the Task C References line,Appropriate airplane configuration.
AI.VII.C.K4,risk-management,explanation,auto,from the Task C References line,Appropriate airplane configuration.
AI.VII.C.K5,afh,explanation,auto,from the Task C References line,Ground effect.
AI.VII.C.K5,aim,guidance,auto,from the Task C References line,Ground effect.
AI.VII.C.K5,aviation-instructor,explanation,auto,from the Task C References line,Ground effect.
AI.VII.C.K5,phak:ch05,explanation,verified,Ground effect is an aerodynamics topic in PHAK ch5.,Ground effect.
AI.VII.C.K5,risk-management,explanation,auto,from the Task C References line,Ground effect.
AI.VII.C.K6,afh:ch06,explanation,verified,Weight transfer from wheels to wings is the defining soft-field technique in AFH ch6.,Importance of weight transfer from wheels to wings.
AI.VII.C.K6,aim,guidance,auto,from the Task C References line,Importance of weight transfer from wheels to wings.
AI.VII.C.K6,aviation-instructor,explanation,auto,from the Task C References line,Importance of weight transfer from wheels to wings.
AI.VII.C.K6,phak,explanation,auto,from the Task C References line,Importance of weight transfer from wheels to wings.
AI.VII.C.K6,risk-management,explanation,auto,from the Task C References line,Importance of weight transfer from wheels to wings.
AI.VII.C.K7,afh,explanation,auto,from the Task C References line,Left turning tendencies.
AI.VII.C.K7,aim,guidance,auto,from the Task C References line,Left turning tendencies.
AI.VII.C.K7,aviation-instructor,explanation,auto,from the Task C References line,Left turning tendencies.
AI.VII.C.K7,phak:ch05,explanation,verified,"Torque, P-factor, slipstream, and gyroscopic precession are in PHAK ch5 Aerodynamics.",Left turning tendencies.
AI.VII.C.K7,risk-management,explanation,auto,from the Task C References line,Left turning tendencies.
AI.VII.C.K8,afh:ch06,explanation,verified,The AFH maneuver chapter lists the common errors for this maneuver; AIH ch9 Techniques of Flight Instruction is how an instructor uses them.,Common errors related to this Task.
AI.VII.C.K8,aim,guidance,auto,from the Task C References line,Common errors related to this Task.
AI.VII.C.K8,aviation-instructor:ch09,explanation,verified,The AFH maneuver chapter lists the common errors for this maneuver; AIH ch9 Techniques of Flight Instruction is how an instructor uses them.,Common errors related to this Task.
AI.VII.C.K8,phak,explanation,auto,from the Task C References line,Common errors related to this Task.
AI.VII.C.K8,risk-management,explanation,auto,from the Task C References line,Common errors related to this Task.
AI.VII.C.R1,afh:ch06,explanation,verified,Runway selection needs the ch11 performance numbers and the ch6 technique.,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.C.R1,aim,guidance,auto,from the Task C References line,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.C.R1,aviation-instructor,explanation,auto,from the Task C References line,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.C.R1,phak:ch11,explanation,verified,Runway selection needs the ch11 performance numbers and the ch6 technique.,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.C.R1,risk-management,explanation,auto,from the Task C References line,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.C.R2,afh:ch06,explanation,verified,Parent heading. The maneuver chapter is the shared entry for the sub-elements.,Effects of:
AI.VII.C.R2,aim,guidance,auto,from the Task C References line,Effects of:
AI.VII.C.R2,aviation-instructor,explanation,auto,from the Task C References line,Effects of:
AI.VII.C.R2,phak,explanation,auto,from the Task C References line,Effects of:
AI.VII.C.R2,risk-management,explanation,auto,from the Task C References line,Effects of:
AI.VII.C.R2a,afh:ch06,explanation,verified,Crosswind takeoff technique.,a. Crosswind
AI.VII.C.R2a,aim,guidance,auto,from the Task C References line,a. Crosswind
AI.VII.C.R2a,aviation-instructor,explanation,auto,from the Task C References line,a. Crosswind
AI.VII.C.R2a,phak,explanation,auto,from the Task C References line,a. Crosswind
AI.VII.C.R2a,risk-management,explanation,auto,from the Task C References line,a. Crosswind
AI.VII.C.R2b,afh,explanation,auto,from the Task C References line,b. Windshear
AI.VII.C.R2b,aim:ch07-s01,guidance,verified,AIM 7-1 Meteorology carries wind shear and microburst; PHAK ch12 Weather Theory is the mechanism.,b. Windshear
AI.VII.C.R2b,aviation-instructor,explanation,auto,from the Task C References line,b. Windshear
AI.VII.C.R2b,phak:ch12,explanation,verified,AIM 7-1 Meteorology carries wind shear and microburst; PHAK ch12 Weather Theory is the mechanism.,b. Windshear
AI.VII.C.R2b,risk-management,explanation,auto,from the Task C References line,b. Windshear
AI.VII.C.R2c,afh:ch06,explanation,verified,Downwind and tailwind takeoff technique.,c. Tailwind
AI.VII.C.R2c,aim,guidance,auto,from the Task C References line,c. Tailwind
AI.VII.C.R2c,aviation-instructor,explanation,auto,from the Task C References line,c. Tailwind
AI.VII.C.R2c,phak,explanation,auto,from the Task C References line,c. Tailwind
AI.VII.C.R2c,risk-management,explanation,auto,from the Task C References line,c. Tailwind
AI.VII.C.R2d,afh,explanation,auto,from the Task C References line,d. Wake turbulence
AI.VII.C.R2d,aim:ch07-s04,guidance,verified,AIM 7-4 is the Wake Turbulence section.,d. Wake turbulence
AI.VII.C.R2d,aviation-instructor,explanation,auto,from the Task C References line,d. Wake turbulence
AI.VII.C.R2d,phak,explanation,auto,from the Task C References line,d. Wake turbulence
AI.VII.C.R2d,risk-management,explanation,auto,from the Task C References line,d. Wake turbulence
AI.VII.C.R2e,afh:ch06,explanation,verified,Soft and unimproved surface effects are the subject of the AFH ch6 soft-field takeoff.,e. Runway surface/condition
AI.VII.C.R2e,aim,guidance,auto,from the Task C References line,e. Runway surface/condition
AI.VII.C.R2e,aviation-instructor,explanation,auto,from the Task C References line,e. Runway surface/condition
AI.VII.C.R2e,phak,explanation,auto,from the Task C References line,e. Runway surface/condition
AI.VII.C.R2e,risk-management,explanation,auto,from the Task C References line,e. Runway surface/condition
AI.VII.C.R3,afh:ch18,explanation,verified,Parent heading. AFH ch18 Emergency Procedures is the shared entry.,"Abnormal operations, including planning for:"
AI.VII.C.R3,aim,guidance,auto,from the Task C References line,"Abnormal operations, including planning for:"
AI.VII.C.R3,aviation-instructor,explanation,auto,from the Task C References line,"Abnormal operations, including planning for:"
AI.VII.C.R3,phak,explanation,auto,from the Task C References line,"Abnormal operations, including planning for:"
AI.VII.C.R3,risk-management,explanation,auto,from the Task C References line,"Abnormal operations, including planning for:"
AI.VII.C.R3a,afh:ch06,explanation,verified,Rejected takeoff is an AFH ch18 emergency decision made on the ch6 takeoff roll.,a. Rejected takeoff
AI.VII.C.R3a,afh:ch18,explanation,verified,Rejected takeoff is an AFH ch18 emergency decision made on the ch6 takeoff roll.,a. Rejected takeoff
AI.VII.C.R3a,aim,guidance,auto,from the Task C References line,a. Rejected takeoff
AI.VII.C.R3a,aviation-instructor,explanation,auto,from the Task C References line,a. Rejected takeoff
AI.VII.C.R3a,phak,explanation,auto,from the Task C References line,a. Rejected takeoff
AI.VII.C.R3a,risk-management,explanation,auto,from the Task C References line,a. Rejected takeoff
AI.VII.C.R3b,afh:ch18,explanation,verified,AFH ch18 Emergency Procedures covers powerplant failure in the takeoff and climb phase.,b. Potential engine failure in takeoff/climb phase of flight
AI.VII.C.R3b,aim,guidance,auto,from the Task C References line,b. Potential engine failure in takeoff/climb phase of flight
AI.VII.C.R3b,aviation-instructor,explanation,auto,from the Task C References line,b. Potential engine failure in takeoff/climb phase of flight
AI.VII.C.R3b,phak,explanation,auto,from the Task C References line,b. Potential engine failure in takeoff/climb phase of flight
AI.VII.C.R3b,risk-management,explanation,auto,from the Task C References line,b. Potential engine failure in takeoff/climb phase of flight
AI.VII.C.R4,afh,explanation,auto,from the Task C References line,Collision hazards.
AI.VII.C.R4,aim:ch07-s06,guidance,verified,AIM 7-6 Potential Flight Hazards carries collision avoidance and see-and-avoid.,Collision hazards.
AI.VII.C.R4,aviation-instructor,explanation,auto,from the Task C References line,Collision hazards.
AI.VII.C.R4,phak,explanation,auto,from the Task C References line,Collision hazards.
AI.VII.C.R4,risk-management,explanation,auto,from the Task C References line,Collision hazards.
AI.VII.C.R5,afh:ch05,explanation,verified,"AFH ch5 Upset Prevention and Recovery covers low altitude stall, spin, and CFIT avoidance.","Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.C.R5,aim,guidance,auto,from the Task C References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.C.R5,aviation-instructor,explanation,auto,from the Task C References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.C.R5,phak,explanation,auto,from the Task C References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.C.R5,risk-management,explanation,auto,from the Task C References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
AI.VII.C.R6,afh,explanation,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.C.R6,aim,guidance,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.C.R6,aviation-instructor,explanation,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.C.R6,phak:ch02,explanation,verified,PHAK ch2 Aeronautical Decision-Making covers task prioritization and situational awareness; Risk Management ch6 is Threat and Error Management.,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.C.R6,risk-management:ch06,explanation,verified,PHAK ch2 Aeronautical Decision-Making covers task prioritization and situational awareness; Risk Management ch6 is Threat and Error Management.,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.VII.C.S1,afh:ch02,explanation,verified,AFH ch2 Ground Operations covers checklist discipline.,Complete the appropriate checklist(s).
AI.VII.C.S1,aim,guidance,auto,from the Task C References line,Complete the appropriate checklist(s).
AI.VII.C.S1,aviation-instructor,explanation,auto,from the Task C References line,Complete the appropriate checklist(s).
AI.VII.C.S1,phak,explanation,auto,from the Task C References line,Complete the appropriate checklist(s).
AI.VII.C.S1,risk-management,explanation,auto,from the Task C References line,Complete the appropriate checklist(s).
AI.VII.C.S10,afh:ch04,explanation,verified,"Pitch for Vx or Vy is AFH ch6, with the pitch and power relationship in ch4.","Establish a pitch attitude for VX or VY, as appropriate, and maintain selected airspeed ±5 knots during the climb."
AI.VII.C.S10,afh:ch06,explanation,verified,"Pitch for Vx or Vy is AFH ch6, with the pitch and power relationship in ch4.","Establish a pitch attitude for VX or VY, as appropriate, and maintain selected airspeed ±5 knots during the climb."
AI.VII.C.S10,aim,guidance,auto,from the Task C References line,"Establish a pitch attitude for VX or VY, as appropriate, and maintain selected airspeed ±5 knots during the climb."
AI.VII.C.S10,aviation-instructor,explanation,auto,from the Task C References line,"Establish a pitch attitude for VX or VY, as appropriate, and maintain selected airspeed ±5 knots during the climb."
AI.VII.C.S10,phak,explanation,auto,from the Task C References line,"Establish a pitch attitude for VX or VY, as appropriate, and maintain selected airspeed ±5 knots during the climb."
AI.VII.C.S10,risk-management,explanation,auto,from the Task C References line,"Establish a pitch attitude for VX or VY, as appropriate, and maintain selected airspeed ±5 knots during the climb."
AI.VII.C.S11,afh:ch06,explanation,verified,Post-liftoff configuration is covered in AFH ch6 but is manufacturer specific.,Configure the airplane after a positive rate of climb has been verified or in accordance with airplane manufacturer’s instructions.
AI.VII.C.S11,aim,guidance,auto,from the Task C References line,Configure the airplane after a positive rate of climb has been verified or in accordance with airplane manufacturer’s instructions.
AI.VII.C.S11,aviation-instructor,explanation,auto,from the Task C References line,Configure the airplane after a positive rate of climb has been verified or in accordance with airplane manufacturer’s instructions.
AI.VII.C.S11,phak,explanation,auto,from the Task C References line,Configure the airplane after a positive rate of climb has been verified or in accordance with airplane manufacturer’s instructions.
AI.VII.C.S11,risk-management,explanation,auto,from the Task C References line,Configure the airplane after a positive rate of climb has been verified or in accordance with airplane manufacturer’s instructions.
AI.VII.C.S12,afh:ch06,explanation,verified,Maintaining Vx or Vy in the departure climb is AFH ch6.,"Maintain VX or VY, as appropriate, ±5 knots to a safe maneuvering altitude."
AI.VII.C.S12,aim,guidance,auto,from the Task C References line,"Maintain VX or VY, as appropriate, ±5 knots to a safe maneuvering altitude."
AI.VII.C.S12,aviation-instructor,explanation,auto,from the Task C References line,"Maintain VX or VY, as appropriate, ±5 knots to a safe maneuvering altitude."
AI.VII.C.S12,phak,explanation,auto,from the Task C References line,"Maintain VX or VY, as appropriate, ±5 knots to a safe maneuvering altitude."
AI.VII.C.S12,risk-management,explanation,auto,from the Task C References line,"Maintain VX or VY, as appropriate, ±5 knots to a safe maneuvering altitude."
AI.VII.C.S13,afh:ch06,explanation,verified,Directional control in the climb is AFH ch6; wind drift correction is ch7.,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
AI.VII.C.S13,afh:ch07,explanation,verified,Directional control in the climb is AFH ch6; wind drift correction is ch7.,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
AI.VII.C.S13,aim,guidance,auto,from the Task C References line,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
AI.VII.C.S13,aviation-instructor,explanation,auto,from the Task C References line,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
AI.VII.C.S13,phak,explanation,auto,from the Task C References line,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
AI.VII.C.S13,risk-management,explanation,auto,from the Task C References line,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
AI.VII.C.S14,afh,explanation,auto,from the Task C References line,"Comply with noise abatement procedures, as applicable."
AI.VII.C.S14,aim:ch04-s03,guidance,verified,Noise abatement procedures are published with airport operations information in AIM 4-3.,"Comply with noise abatement procedures, as applicable."
AI.VII.C.S14,aviation-instructor,explanation,auto,from the Task C References line,"Comply with noise abatement procedures, as applicable."
AI.VII.C.S14,phak,explanation,auto,from the Task C References line,"Comply with noise abatement procedures, as applicable."
AI.VII.C.S14,risk-management,explanation,auto,from the Task C References line,"Comply with noise abatement procedures, as applicable."
AI.VII.C.S15,afh:ch06,explanation,verified,"Recognizing and correcting a student error in flight is AIH ch9 Techniques of Flight Instruction and ch6 Assessment, against the error list in the maneuver chap",Analyze and correct common errors related to this Task.
AI.VII.C.S15,aim,guidance,auto,from the Task C References line,Analyze and correct common errors related to this Task.
AI.VII.C.S15,aviation-instructor:ch06,explanation,verified,"Recognizing and correcting a student error in flight is AIH ch9 Techniques of Flight Instruction and ch6 Assessment, against the error list in the maneuver chap",Analyze and correct common errors related to this Task.
AI.VII.C.S15,aviation-instructor:ch09,explanation,verified,"Recognizing and correcting a student error in flight is AIH ch9 Techniques of Flight Instruction and ch6 Assessment, against the error list in the maneuver chap",Analyze and correct common errors related to this Task.
AI.VII.C.S15,phak,explanation,auto,from the Task C References line,Analyze and correct common errors related to this Task.
AI.VII.C.S15,risk-management,explanation,auto,from the Task C References line,Analyze and correct common errors related to this Task.
AI.VII.C.S2,afh,explanation,auto,from the Task C References line,Make radio calls as appropriate.
AI.VII.C.S2,aim:ch04-s02,guidance,verified,AIM 4-2 Radio Communications Phraseology and Techniques.,Make radio calls as appropriate.
AI.VII.C.S2,aviation-instructor,explanation,auto,from the Task C References line,Make radio calls as appropriate.
AI.VII.C.S2,phak,explanation,auto,from the Task C References line,Make radio calls as appropriate.
AI.VII.C.S2,risk-management,explanation,auto,from the Task C References line,Make radio calls as appropriate.
AI.VII.C.S3,afh,explanation,auto,from the Task C References line,Verify assigned/correct runway. 38
AI.VII.C.S3,aim:ch04-s03,guidance,verified,Verifying the assigned runway is AIM 4-3 Airport Operations.,Verify assigned/correct runway. 38
AI.VII.C.S3,aviation-instructor,explanation,auto,from the Task C References line,Verify assigned/correct runway. 38
AI.VII.C.S3,phak,explanation,auto,from the Task C References line,Verify assigned/correct runway. 38
AI.VII.C.S3,risk-management,explanation,auto,from the Task C References line,Verify assigned/correct runway. 38
AI.VII.C.S4,afh,explanation,auto,from the Task C References line,Determine wind direction with or without visible wind direction indicators.
AI.VII.C.S4,aim,guidance,auto,from the Task C References line,Determine wind direction with or without visible wind direction indicators.
AI.VII.C.S4,aviation-instructor,explanation,auto,from the Task C References line,Determine wind direction with or without visible wind direction indicators.
AI.VII.C.S4,phak:ch14,explanation,verified,"Wind sock, tetrahedron, and segmented circle are in PHAK ch14 Airport Operations.",Determine wind direction with or without visible wind direction indicators.
AI.VII.C.S4,risk-management,explanation,auto,from the Task C References line,Determine wind direction with or without visible wind direction indicators.
AI.VII.C.S5,afh:ch02,explanation,verified,Control positioning for wind spans ground handling and the takeoff roll.,"Position the flight controls for the existing wind, if applicable."
AI.VII.C.S5,afh:ch06,explanation,verified,Control positioning for wind spans ground handling and the takeoff roll.,"Position the flight controls for the existing wind, if applicable."
AI.VII.C.S5,aim,guidance,auto,from the Task C References line,"Position the flight controls for the existing wind, if applicable."
AI.VII.C.S5,aviation-instructor,explanation,auto,from the Task C References line,"Position the flight controls for the existing wind, if applicable."
AI.VII.C.S5,phak,explanation,auto,from the Task C References line,"Position the flight controls for the existing wind, if applicable."
AI.VII.C.S5,risk-management,explanation,auto,from the Task C References line,"Position the flight controls for the existing wind, if applicable."
AI.VII.C.S6,afh:ch02,explanation,verified,"Taxiing into position without stopping is the soft-field technique in AFH ch6, on ch2 ground handling.","Clear the area, maintain necessary flight control inputs, taxi into takeoff position and align the airplane on the runway centerline without stopping, while advancing the throttle smoothly to takeoff power."
AI.VII.C.S6,afh:ch06,explanation,verified,"Taxiing into position without stopping is the soft-field technique in AFH ch6, on ch2 ground handling.","Clear the area, maintain necessary flight control inputs, taxi into takeoff position and align the airplane on the runway centerline without stopping, while advancing the throttle smoothly to takeoff power."
AI.VII.C.S6,aim,guidance,auto,from the Task C References line,"Clear the area, maintain necessary flight control inputs, taxi into takeoff position and align the airplane on the runway centerline without stopping, while advancing the throttle smoothly to takeoff power."
AI.VII.C.S6,aviation-instructor,explanation,auto,from the Task C References line,"Clear the area, maintain necessary flight control inputs, taxi into takeoff position and align the airplane on the runway centerline without stopping, while advancing the throttle smoothly to takeoff power."
AI.VII.C.S6,phak,explanation,auto,from the Task C References line,"Clear the area, maintain necessary flight control inputs, taxi into takeoff position and align the airplane on the runway centerline without stopping, while advancing the throttle smoothly to takeoff power."
AI.VII.C.S6,risk-management,explanation,auto,from the Task C References line,"Clear the area, maintain necessary flight control inputs, taxi into takeoff position and align the airplane on the runway centerline without stopping, while advancing the throttle smoothly to takeoff power."
AI.VII.C.S7,afh:ch06,explanation,verified,Power confirmation on the takeoff roll is AFH ch6.,Confirm takeoff power and proper engine and flight instrument indications.
AI.VII.C.S7,aim,guidance,auto,from the Task C References line,Confirm takeoff power and proper engine and flight instrument indications.
AI.VII.C.S7,aviation-instructor,explanation,auto,from the Task C References line,Confirm takeoff power and proper engine and flight instrument indications.
AI.VII.C.S7,phak,explanation,auto,from the Task C References line,Confirm takeoff power and proper engine and flight instrument indications.
AI.VII.C.S7,risk-management,explanation,auto,from the Task C References line,Confirm takeoff power and proper engine and flight instrument indications.
AI.VII.C.S8,afh:ch06,explanation,verified,The nose-high attitude that transfers weight to the wings is the soft-field technique in AFH ch6.,Establish and maintain a pitch attitude that transfers the weight of the airplane from the wheels to the wings as rapidly as possible.
AI.VII.C.S8,aim,guidance,auto,from the Task C References line,Establish and maintain a pitch attitude that transfers the weight of the airplane from the wheels to the wings as rapidly as possible.
AI.VII.C.S8,aviation-instructor,explanation,auto,from the Task C References line,Establish and maintain a pitch attitude that transfers the weight of the airplane from the wheels to the wings as rapidly as possible.
AI.VII.C.S8,phak,explanation,auto,from the Task C References line,Establish and maintain a pitch attitude that transfers the weight of the airplane from the wheels to the wings as rapidly as possible.
AI.VII.C.S8,risk-management,explanation,auto,from the Task C References line,Establish and maintain a pitch attitude that transfers the weight of the airplane from the wheels to the wings as rapidly as possible.
AI.VII.C.S9,afh:ch06,explanation,verified,Lifting off at minimum airspeed and accelerating in ground effect is AFH ch6; ground effect is PHAK ch5.,"Lift off at the lowest possible airspeed and remain in ground effect while accelerating to VX or VY, as appropriate."
AI.VII.C.S9,aim,guidance,auto,from the Task C References line,"Lift off at the lowest possible airspeed and remain in ground effect while accelerating to VX or VY, as appropriate."
AI.VII.C.S9,aviation-instructor,explanation,auto,from the Task C References line,"Lift off at the lowest possible airspeed and remain in ground effect while accelerating to VX or VY, as appropriate."
AI.VII.C.S9,phak:ch05,explanation,verified,Lifting off at minimum airspeed and accelerating in ground effect is AFH ch6; ground effect is PHAK ch5.,"Lift off at the lowest possible airspeed and remain in ground effect while accelerating to VX or VY, as appropriate."
AI.VII.C.S9,risk-management,explanation,auto,from the Task C References line,"Lift off at the lowest possible airspeed and remain in ground effect while accelerating to VX or VY, as appropriate."
AI.VII.D.K1,afh:ch09,explanation,verified,The soft-field approach and landing and its purpose are in AFH ch9 Approaches and Landings.,Purpose of and procedures for soft-field approach and landing.
AI.VII.D.K1,aim,guidance,auto,from the Task D References line,Purpose of and procedures for soft-field approach and landing.
AI.VII.D.K1,aviation-instructor,explanation,auto,from the Task D References line,Purpose of and procedures for soft-field approach and landing.
AI.VII.D.K1,phak,explanation,auto,from the Task D References line,Purpose of and procedures for soft-field approach and landing.
AI.VII.D.K1,risk-management,explanation,auto,from the Task D References line,Purpose of and procedures for soft-field approach and landing.
AI.VII.D.K2,afh:ch04,explanation,verified,AFH ch9 defines the stabilized approach; ch4 Energy Management is the concept behind it.,"A stabilized approach, including energy management concepts."
AI.VII.D.K2,afh:ch09,explanation,verified,AFH ch9 defines the stabilized approach; ch4 Energy Management is the concept behind it.,"A stabilized approach, including energy management concepts."
AI.VII.D.K2,aim,guidance,auto,from the Task D References line,"A stabilized approach, including energy management concepts."
AI.VII.D.K2,aviation-instructor,explanation,auto,from the Task D References line,"A stabilized approach, including energy management concepts."
AI.VII.D.K2,phak,explanation,auto,from the Task D References line,"A stabilized approach, including energy management concepts."
AI.VII.D.K2,risk-management,explanation,auto,from the Task D References line,"A stabilized approach, including energy management concepts."
AI.VII.D.K3,afh:ch09,explanation,verified,PHAK ch11 gives the landing performance effect of wind and density altitude; AFH ch9 applies it.,"Effects of atmospheric conditions, including wind, on approach and landing performance."
AI.VII.D.K3,aim,guidance,auto,from the Task D References line,"Effects of atmospheric conditions, including wind, on approach and landing performance."
AI.VII.D.K3,aviation-instructor,explanation,auto,from the Task D References line,"Effects of atmospheric conditions, including wind, on approach and landing performance."
AI.VII.D.K3,phak:ch11,explanation,verified,PHAK ch11 gives the landing performance effect of wind and density altitude; AFH ch9 applies it.,"Effects of atmospheric conditions, including wind, on approach and landing performance."
AI.VII.D.K3,risk-management,explanation,auto,from the Task D References line,"Effects of atmospheric conditions, including wind, on approach and landing performance."
AI.VII.D.K4,afh:ch09,explanation,verified,Crab and sideslip technique is AFH ch9 Approaches and Landings.,Wind correction techniques on approach and landing.
AI.VII.D.K4,aim,guidance,auto,from the Task D References line,Wind correction techniques on approach and landing.
AI.VII.D.K4,aviation-instructor,explanation,auto,from the Task D References line,Wind correction techniques on approach and landing.
AI.VII.D.K4,phak,explanation,auto,from the Task D References line,Wind correction techniques on approach and landing.
AI.VII.D.K4,risk-management,explanation,auto,from the Task D References line,Wind correction techniques on approach and landing.
AI.VII.D.K5,afh:ch09,explanation,verified,The AFH maneuver chapter lists the common errors for this maneuver; AIH ch9 Techniques of Flight Instruction is how an instructor uses them.,Common errors related to this Task.
AI.VII.D.K5,aim,guidance,auto,from the Task D References line,Common errors related to this Task.
AI.VII.D.K5,aviation-instructor:ch09,explanation,verified,The AFH maneuver chapter lists the common errors for this maneuver; AIH ch9 Techniques of Flight Instruction is how an instructor uses them.,Common errors related to this Task.
AI.VII.D.K5,phak,explanation,auto,from the Task D References line,Common errors related to this Task.
AI.VII.D.K5,risk-management,explanation,auto,from the Task D References line,Common errors related to this Task.
AI.VII.D.R1,afh:ch09,explanation,verified,Runway selection needs the ch11 performance numbers and the ch9 technique.,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.D.R1,aim,guidance,auto,from the Task D References line,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.D.R1,aviation-instructor,explanation,auto,from the Task D References line,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.D.R1,phak:ch11,explanation,verified,Runway selection needs the ch11 performance numbers and the ch9 technique.,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.D.R1,risk-management,explanation,auto,from the Task D References line,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
AI.VII.D.R2,afh:ch09,explanation,verified,Parent heading. The maneuver chapter is the shared entry for the sub-elements.,Effects of:
AI.VII.D.R2,aim,guidance,auto,from the Task D References line,Effects of:
AI.VII.D.R2,aviation-instructor,explanation,auto,from the Task D References line,Effects of:
AI.VII.D.R2,phak,explanation,auto,from the Task D References line,Effects of:
AI.VII.D.R2,risk-management,explanation,auto,from the Task D References line,Effects of:
AI.VII.D.R2a,afh:ch09,explanation,verified,Crosswind approach and landing technique.,a. Crosswind
AI.VII.D.R2a,aim,guidance,auto,from the Task D References line,a. Crosswind
