source_ref,target_ref,relation,confidence,note,element_text
PA.IV.F.S12,aim,guidance,auto,from the Task F References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
PA.IV.F.S12,phak,explanation,auto,from the Task F References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
PA.IV.F.S12,risk-management,explanation,auto,from the Task F References line,Execute a timely go-around if the approach cannot be made within the tolerances specified above or for any other condition that may result in an unsafe approach or landing.
PA.IV.F.S13,afh,explanation,auto,from the Task F References line,"Use runway incursion avoidance procedures, if applicable."
PA.IV.F.S13,aim:ch04-s03,guidance,verified,"AIM airport operations covers runway incursion avoidance after landing; PHAK airport operations covers taxi routes, markings, and signs","Use runway incursion avoidance procedures, if applicable."
PA.IV.F.S13,phak:ch14,explanation,verified,"AIM airport operations covers runway incursion avoidance after landing; PHAK airport operations covers taxi routes, markings, and signs","Use runway incursion avoidance procedures, if applicable."
PA.IV.F.S13,risk-management,explanation,auto,from the Task F References line,"Use runway incursion avoidance procedures, if applicable."
PA.IV.F.S2,afh,explanation,auto,from the Task F References line,Make radio calls as appropriate.
PA.IV.F.S2,aim:ch04-s02,guidance,verified,AIM radio phraseology and airport operations sections cover pattern and CTAF calls,Make radio calls as appropriate.
PA.IV.F.S2,aim:ch04-s03,guidance,verified,AIM radio phraseology and airport operations sections cover pattern and CTAF calls,Make radio calls as appropriate.
PA.IV.F.S2,phak,explanation,auto,from the Task F References line,Make radio calls as appropriate.
PA.IV.F.S2,risk-management,explanation,auto,from the Task F References line,Make radio calls as appropriate.
PA.IV.F.S3,afh,explanation,auto,from the Task F References line,Ensure the airplane is aligned with the correct/assigned runway.
PA.IV.F.S3,aim:ch02-s03,guidance,verified,AIM airport operations covers confirming the assigned runway; AIM airport marking aids and signs identifies it,Ensure the airplane is aligned with the correct/assigned runway.
PA.IV.F.S3,aim:ch04-s03,guidance,verified,AIM airport operations covers confirming the assigned runway; AIM airport marking aids and signs identifies it,Ensure the airplane is aligned with the correct/assigned runway.
PA.IV.F.S3,phak,explanation,auto,from the Task F References line,Ensure the airplane is aligned with the correct/assigned runway.
PA.IV.F.S3,risk-management,explanation,auto,from the Task F References line,Ensure the airplane is aligned with the correct/assigned runway.
PA.IV.F.S4,afh:ch09,explanation,verified,AFH approaches and landings covers scanning the runway and adjoining area before landing,Scan the landing runway and adjoining area for traffic and obstructions.
PA.IV.F.S4,aim,guidance,auto,from the Task F References line,Scan the landing runway and adjoining area for traffic and obstructions.
PA.IV.F.S4,phak,explanation,auto,from the Task F References line,Scan the landing runway and adjoining area for traffic and obstructions.
PA.IV.F.S4,risk-management,explanation,auto,from the Task F References line,Scan the landing runway and adjoining area for traffic and obstructions.
PA.IV.F.S5,afh:ch09,explanation,verified,AFH approaches and landings covers aiming point selection for a specified touchdown point,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.F.S5,aim,guidance,auto,from the Task F References line,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.F.S5,phak,explanation,auto,from the Task F References line,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.F.S5,risk-management,explanation,auto,from the Task F References line,"Select and aim for a suitable touchdown point considering the wind conditions, landing surface, and obstructions."
PA.IV.F.S6,afh:ch04,explanation,verified,AFH approaches and landings covers approach configuration and trim; AFH energy management covers holding the stabilized profile,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.F.S6,afh:ch09,explanation,verified,AFH approaches and landings covers approach configuration and trim; AFH energy management covers holding the stabilized profile,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.F.S6,aim,guidance,auto,from the Task F References line,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.F.S6,phak,explanation,auto,from the Task F References line,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.F.S6,risk-management,explanation,auto,from the Task F References line,"Establish the recommended approach and landing configuration, airspeed, and trim, and adjust pitch attitude and power as required to maintain a stabilized approach."
PA.IV.F.S7,afh:ch09,explanation,verified,AFH approaches and landings covers approach speed selection and the gust factor,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 VSO, +10/-5 knots with gust factor applied."
PA.IV.F.S7,aim,guidance,auto,from the Task F References line,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 VSO, +10/-5 knots with gust factor applied."
PA.IV.F.S7,phak,explanation,auto,from the Task F References line,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 VSO, +10/-5 knots with gust factor applied."
PA.IV.F.S7,risk-management,explanation,auto,from the Task F References line,"Maintain manufacturer’s published approach airspeed or in its absence not more than 1.3 VSO, +10/-5 knots with gust factor applied."
PA.IV.F.S8,afh:ch09,explanation,verified,AFH approaches and landings covers crosswind correction through the flare and rollout,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.F.S8,aim,guidance,auto,from the Task F References line,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.F.S8,phak,explanation,auto,from the Task F References line,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.F.S8,risk-management,explanation,auto,from the Task F References line,Maintain directional control and appropriate crosswind correction throughout the approach and landing.
PA.IV.F.S9,afh:ch09,explanation,verified,AFH approaches and landings covers round out and touchdown control inputs,"Make smooth, timely, and correct control application before, during, and after touchdown."
PA.IV.F.S9,aim,guidance,auto,from the Task F References line,"Make smooth, timely, and correct control application before, during, and after touchdown."
PA.IV.F.S9,phak,explanation,auto,from the Task F References line,"Make smooth, timely, and correct control application before, during, and after touchdown."
PA.IV.F.S9,risk-management,explanation,auto,from the Task F References line,"Make smooth, timely, and correct control application before, during, and after touchdown."
PA.IV.G.K1,afh:ch06,explanation,verified,AFH takeoff and departure climb chapter covers wind effects on the takeoff; PHAK aircraft performance covers density altitude and climb performance,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.G.K1,aim,guidance,auto,from the Task G References line,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.G.K1,phak:ch11,explanation,verified,AFH takeoff and departure climb chapter covers wind effects on the takeoff; PHAK aircraft performance covers density altitude and climb performance,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.G.K1,risk-management,explanation,auto,from the Task G References line,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.G.K1,seaplane,explanation,auto,from the Task G References line,"Effects of atmospheric conditions, including wind, on takeoff and climb performance."
PA.IV.G.K2,afh:ch06,explanation,verified,AFH takeoff chapter uses VX for obstacle clearance and VY afterward; PHAK aircraft performance defines both,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.G.K2,aim,guidance,auto,from the Task G References line,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.G.K2,phak:ch11,explanation,verified,AFH takeoff chapter uses VX for obstacle clearance and VY afterward; PHAK aircraft performance defines both,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.G.K2,risk-management,explanation,auto,from the Task G References line,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.G.K2,seaplane,explanation,auto,from the Task G References line,Best angle of climb speed (VX) and best rate of climb speed (VY).
PA.IV.G.K3,afh:ch06,explanation,verified,AFH takeoff chapter covers flap and configuration selection for a maximum performance takeoff,Appropriate airplane configuration.
PA.IV.G.K3,aim,guidance,auto,from the Task G References line,Appropriate airplane configuration.
PA.IV.G.K3,phak,explanation,auto,from the Task G References line,Appropriate airplane configuration.
PA.IV.G.K3,risk-management,explanation,auto,from the Task G References line,Appropriate airplane configuration.
PA.IV.G.K3,seaplane,explanation,auto,from the Task G References line,Appropriate airplane configuration.
PA.IV.G.K4,afh,explanation,auto,from the Task G References line,Effects of water surface.
PA.IV.G.K4,aim,guidance,auto,from the Task G References line,Effects of water surface.
PA.IV.G.K4,phak,explanation,auto,from the Task G References line,Effects of water surface.
PA.IV.G.K4,risk-management,explanation,auto,from the Task G References line,Effects of water surface.
PA.IV.G.K4,seaplane,explanation,auto,from the Task G References line,Effects of water surface.
PA.IV.G.R1,afh:ch06,explanation,verified,AFH takeoff chapter covers takeoff path selection; PHAK aircraft performance gives the obstacle clearance distance; RMH personal minimums covers pilot capabilit,"Selection of takeoff path based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.G.R1,aim,guidance,auto,from the Task G References line,"Selection of takeoff path based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.G.R1,phak:ch11,explanation,verified,AFH takeoff chapter covers takeoff path selection; PHAK aircraft performance gives the obstacle clearance distance; RMH personal minimums covers pilot capabilit,"Selection of takeoff path based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.G.R1,risk-management:ch02,explanation,verified,AFH takeoff chapter covers takeoff path selection; PHAK aircraft performance gives the obstacle clearance distance; RMH personal minimums covers pilot capabilit,"Selection of takeoff path based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.G.R1,seaplane,explanation,auto,from the Task G References line,"Selection of takeoff path based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.G.R2,afh,explanation,auto,from the Task G References line,Effects of:
PA.IV.G.R2,aim,guidance,auto,from the Task G References line,Effects of:
PA.IV.G.R2,phak,explanation,auto,from the Task G References line,Effects of:
PA.IV.G.R2,risk-management,explanation,auto,from the Task G References line,Effects of:
PA.IV.G.R2,seaplane,explanation,auto,from the Task G References line,Effects of:
PA.IV.G.R2a,afh:ch06,explanation,verified,"AFH takeoff chapter covers crosswind technique on the takeoff run, though not the seaplane case specifically",a. Crosswind
PA.IV.G.R2a,aim,guidance,auto,from the Task G References line,a. Crosswind
PA.IV.G.R2a,phak,explanation,auto,from the Task G References line,a. Crosswind
PA.IV.G.R2a,risk-management,explanation,auto,from the Task G References line,a. Crosswind
PA.IV.G.R2a,seaplane,explanation,auto,from the Task G References line,a. Crosswind
PA.IV.G.R2b,afh,explanation,auto,from the Task G References line,b. Windshear
PA.IV.G.R2b,aim:ch07-s01,guidance,verified,AIM meteorology section covers wind shear and microbursts; PHAK weather theory covers low level wind shear,b. Windshear
PA.IV.G.R2b,phak:ch12,explanation,verified,AIM meteorology section covers wind shear and microbursts; PHAK weather theory covers low level wind shear,b. Windshear
PA.IV.G.R2b,risk-management,explanation,auto,from the Task G References line,b. Windshear
PA.IV.G.R2b,seaplane,explanation,auto,from the Task G References line,b. Windshear
PA.IV.G.R2c,afh:ch06,explanation,verified,AFH takeoff chapter warns against tailwind takeoffs; PHAK aircraft performance quantifies the penalty in a confined area,c. Tailwind
PA.IV.G.R2c,aim,guidance,auto,from the Task G References line,c. Tailwind
PA.IV.G.R2c,phak:ch11,explanation,verified,AFH takeoff chapter warns against tailwind takeoffs; PHAK aircraft performance quantifies the penalty in a confined area,c. Tailwind
PA.IV.G.R2c,risk-management,explanation,auto,from the Task G References line,c. Tailwind
PA.IV.G.R2c,seaplane,explanation,auto,from the Task G References line,c. Tailwind
PA.IV.G.R2d,afh,explanation,auto,from the Task G References line,d. Wake turbulence
PA.IV.G.R2d,aim:ch07-s04,guidance,verified,AIM wake turbulence section covers vortex behavior and takeoff avoidance,d. Wake turbulence
PA.IV.G.R2d,phak,explanation,auto,from the Task G References line,d. Wake turbulence
PA.IV.G.R2d,risk-management,explanation,auto,from the Task G References line,d. Wake turbulence
PA.IV.G.R2d,seaplane,explanation,auto,from the Task G References line,d. Wake turbulence
PA.IV.G.R2e,afh,explanation,auto,from the Task G References line,e. Water surface/condition
PA.IV.G.R2e,aim,guidance,auto,from the Task G References line,e. Water surface/condition
PA.IV.G.R2e,phak,explanation,auto,from the Task G References line,e. Water surface/condition
PA.IV.G.R2e,risk-management,explanation,auto,from the Task G References line,e. Water surface/condition
PA.IV.G.R2e,seaplane,explanation,auto,from the Task G References line,e. Water surface/condition
PA.IV.G.R3,afh,explanation,auto,from the Task G References line,"Abnormal operations, including planning for:"
PA.IV.G.R3,aim,guidance,auto,from the Task G References line,"Abnormal operations, including planning for:"
PA.IV.G.R3,phak,explanation,auto,from the Task G References line,"Abnormal operations, including planning for:"
PA.IV.G.R3,risk-management,explanation,auto,from the Task G References line,"Abnormal operations, including planning for:"
PA.IV.G.R3,seaplane,explanation,auto,from the Task G References line,"Abnormal operations, including planning for:"
PA.IV.G.R3a,afh:ch06,explanation,verified,AFH takeoff chapter covers the abort decision point; AFH emergency procedures covers the rejected takeoff,a. Rejected takeoff
PA.IV.G.R3a,afh:ch18,explanation,verified,AFH takeoff chapter covers the abort decision point; AFH emergency procedures covers the rejected takeoff,a. Rejected takeoff
PA.IV.G.R3a,aim,guidance,auto,from the Task G References line,a. Rejected takeoff
PA.IV.G.R3a,phak,explanation,auto,from the Task G References line,a. Rejected takeoff
PA.IV.G.R3a,risk-management,explanation,auto,from the Task G References line,a. Rejected takeoff
PA.IV.G.R3a,seaplane,explanation,auto,from the Task G References line,a. Rejected takeoff
PA.IV.G.R3b,afh:ch18,explanation,verified,AFH emergency procedures chapter covers engine failure after takeoff,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.G.R3b,aim,guidance,auto,from the Task G References line,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.G.R3b,phak,explanation,auto,from the Task G References line,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.G.R3b,risk-management,explanation,auto,from the Task G References line,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.G.R3b,seaplane,explanation,auto,from the Task G References line,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.G.R4,afh:ch08,explanation,verified,AIM potential flight hazards covers see and avoid and obstructions; AFH traffic pattern chapter covers collision avoidance in the departure area,Collision hazards.
PA.IV.G.R4,aim:ch07-s06,guidance,verified,AIM potential flight hazards covers see and avoid and obstructions; AFH traffic pattern chapter covers collision avoidance in the departure area,Collision hazards.
PA.IV.G.R4,phak,explanation,auto,from the Task G References line,Collision hazards.
PA.IV.G.R4,risk-management,explanation,auto,from the Task G References line,Collision hazards.
PA.IV.G.R4,seaplane,explanation,auto,from the Task G References line,Collision hazards.
PA.IV.G.R5,afh:ch05,explanation,verified,AFH upset prevention and recovery covers stall and spin awareness in a steep low altitude climb; RMH hazard identification frames CFIT as a hazard,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.G.R5,aim,guidance,auto,from the Task G References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.G.R5,phak,explanation,auto,from the Task G References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.G.R5,risk-management:ch03,explanation,verified,AFH upset prevention and recovery covers stall and spin awareness in a steep low altitude climb; RMH hazard identification frames CFIT as a hazard,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.G.R5,seaplane,explanation,auto,from the Task G References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.G.R6,afh,explanation,auto,from the Task G References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.G.R6,aim,guidance,auto,from the Task G References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.G.R6,phak:ch02,explanation,verified,PHAK ADM covers task management and situational awareness; RMH threat and error management and in flight ADM cover distraction and workload,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.G.R6,risk-management:ch06,explanation,verified,PHAK ADM covers task management and situational awareness; RMH threat and error management and in flight ADM cover distraction and workload,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.G.R6,risk-management:ch08,explanation,verified,PHAK ADM covers task management and situational awareness; RMH threat and error management and in flight ADM cover distraction and workload,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.G.R6,seaplane,explanation,auto,from the Task G References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.G.S1,afh:ch02,explanation,verified,AFH ground operations chapter covers checklist use before takeoff,Complete the appropriate checklist(s).
PA.IV.G.S1,aim,guidance,auto,from the Task G References line,Complete the appropriate checklist(s).
PA.IV.G.S1,phak,explanation,auto,from the Task G References line,Complete the appropriate checklist(s).
PA.IV.G.S1,risk-management,explanation,auto,from the Task G References line,Complete the appropriate checklist(s).
PA.IV.G.S1,seaplane,explanation,auto,from the Task G References line,Complete the appropriate checklist(s).
PA.IV.G.S10,afh:ch06,explanation,verified,"AFH takeoff chapter covers lift off and acceleration to the obstacle clearance speed, though not the water run specifically","Rotate and lift off at the recommended airspeed, and accelerate to the recommended obstacle clearance airspeed or VX."
PA.IV.G.S10,aim,guidance,auto,from the Task G References line,"Rotate and lift off at the recommended airspeed, and accelerate to the recommended obstacle clearance airspeed or VX."
PA.IV.G.S10,phak,explanation,auto,from the Task G References line,"Rotate and lift off at the recommended airspeed, and accelerate to the recommended obstacle clearance airspeed or VX."
PA.IV.G.S10,risk-management,explanation,auto,from the Task G References line,"Rotate and lift off at the recommended airspeed, and accelerate to the recommended obstacle clearance airspeed or VX."
PA.IV.G.S10,seaplane,explanation,auto,from the Task G References line,"Rotate and lift off at the recommended airspeed, and accelerate to the recommended obstacle clearance airspeed or VX."
PA.IV.G.S11,afh:ch06,explanation,verified,AFH takeoff chapter covers holding VX until the obstacle is cleared,"Establish a pitch attitude to maintain the recommended obstacle clearance airspeed or VX, +10/-5 knots until the obstacle is cleared or until the airplane is 50 feet above the surface."
PA.IV.G.S11,aim,guidance,auto,from the Task G References line,"Establish a pitch attitude to maintain the recommended obstacle clearance airspeed or VX, +10/-5 knots until the obstacle is cleared or until the airplane is 50 feet above the surface."
PA.IV.G.S11,phak,explanation,auto,from the Task G References line,"Establish a pitch attitude to maintain the recommended obstacle clearance airspeed or VX, +10/-5 knots until the obstacle is cleared or until the airplane is 50 feet above the surface."
PA.IV.G.S11,risk-management,explanation,auto,from the Task G References line,"Establish a pitch attitude to maintain the recommended obstacle clearance airspeed or VX, +10/-5 knots until the obstacle is cleared or until the airplane is 50 feet above the surface."
PA.IV.G.S11,seaplane,explanation,auto,from the Task G References line,"Establish a pitch attitude to maintain the recommended obstacle clearance airspeed or VX, +10/-5 knots until the obstacle is cleared or until the airplane is 50 feet above the surface."
PA.IV.G.S12,afh:ch06,explanation,verified,AFH takeoff chapter covers lowering the nose to VY after the obstacle,Establish a pitch attitude for VY and accelerate to VY +10/-5 knots after clearing the obstacle or at 50 feet AGL if simulating an obstacle.
PA.IV.G.S12,aim,guidance,auto,from the Task G References line,Establish a pitch attitude for VY and accelerate to VY +10/-5 knots after clearing the obstacle or at 50 feet AGL if simulating an obstacle.
PA.IV.G.S12,phak,explanation,auto,from the Task G References line,Establish a pitch attitude for VY and accelerate to VY +10/-5 knots after clearing the obstacle or at 50 feet AGL if simulating an obstacle.
PA.IV.G.S12,risk-management,explanation,auto,from the Task G References line,Establish a pitch attitude for VY and accelerate to VY +10/-5 knots after clearing the obstacle or at 50 feet AGL if simulating an obstacle.
PA.IV.G.S12,seaplane,explanation,auto,from the Task G References line,Establish a pitch attitude for VY and accelerate to VY +10/-5 knots after clearing the obstacle or at 50 feet AGL if simulating an obstacle.
PA.IV.G.S13,afh:ch06,explanation,verified,AFH takeoff chapter covers flap retraction after a positive rate of climb,"Retract flaps, if extended, after a positive rate of climb has been verified or in accordance with airplane manufacturer’s guidance."
PA.IV.G.S13,aim,guidance,auto,from the Task G References line,"Retract flaps, if extended, after a positive rate of climb has been verified or in accordance with airplane manufacturer’s guidance."
PA.IV.G.S13,phak,explanation,auto,from the Task G References line,"Retract flaps, if extended, after a positive rate of climb has been verified or in accordance with airplane manufacturer’s guidance."
PA.IV.G.S13,risk-management,explanation,auto,from the Task G References line,"Retract flaps, if extended, after a positive rate of climb has been verified or in accordance with airplane manufacturer’s guidance."
PA.IV.G.S13,seaplane,explanation,auto,from the Task G References line,"Retract flaps, if extended, after a positive rate of climb has been verified or in accordance with airplane manufacturer’s guidance."
PA.IV.G.S14,afh:ch06,explanation,verified,AFH takeoff chapter covers holding VY to a safe maneuvering altitude,Maintain VY +10/-5 knots to a safe maneuvering altitude.
PA.IV.G.S14,aim,guidance,auto,from the Task G References line,Maintain VY +10/-5 knots to a safe maneuvering altitude.
PA.IV.G.S14,phak,explanation,auto,from the Task G References line,Maintain VY +10/-5 knots to a safe maneuvering altitude.
PA.IV.G.S14,risk-management,explanation,auto,from the Task G References line,Maintain VY +10/-5 knots to a safe maneuvering altitude.
PA.IV.G.S14,seaplane,explanation,auto,from the Task G References line,Maintain VY +10/-5 knots to a safe maneuvering altitude.
PA.IV.G.S15,afh:ch06,explanation,verified,AFH takeoff chapter covers directional control and wind drift correction through the climb,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
PA.IV.G.S15,aim,guidance,auto,from the Task G References line,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
PA.IV.G.S15,phak,explanation,auto,from the Task G References line,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
PA.IV.G.S15,risk-management,explanation,auto,from the Task G References line,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
PA.IV.G.S15,seaplane,explanation,auto,from the Task G References line,Maintain directional control and proper wind-drift correction throughout takeoff and climb.
PA.IV.G.S16,afh,explanation,auto,from the Task G References line,"Comply with noise abatement procedures, as applicable."
PA.IV.G.S16,aim,guidance,auto,from the Task G References line,"Comply with noise abatement procedures, as applicable."
PA.IV.G.S16,phak:ch14,explanation,verified,PHAK airport operations covers published noise abatement procedures,"Comply with noise abatement procedures, as applicable."
PA.IV.G.S16,risk-management,explanation,auto,from the Task G References line,"Comply with noise abatement procedures, as applicable."
PA.IV.G.S16,seaplane,explanation,auto,from the Task G References line,"Comply with noise abatement procedures, as applicable."
PA.IV.G.S2,afh,explanation,auto,from the Task G References line,Make radio calls as appropriate.
PA.IV.G.S2,aim:ch04-s02,guidance,verified,AIM radio phraseology and airport operations sections cover departure and CTAF calls,Make radio calls as appropriate.
PA.IV.G.S2,aim:ch04-s03,guidance,verified,AIM radio phraseology and airport operations sections cover departure and CTAF calls,Make radio calls as appropriate.
PA.IV.G.S2,phak,explanation,auto,from the Task G References line,Make radio calls as appropriate.
PA.IV.G.S2,risk-management,explanation,auto,from the Task G References line,Make radio calls as appropriate.
PA.IV.G.S2,seaplane,explanation,auto,from the Task G References line,Make radio calls as appropriate.
PA.IV.G.S3,afh,explanation,auto,from the Task G References line,Verify assigned/correct takeoff path.
PA.IV.G.S3,aim:ch04-s03,guidance,verified,"AIM airport operations covers verifying the departure path, though a water takeoff path is not addressed there",Verify assigned/correct takeoff path.
PA.IV.G.S3,phak,explanation,auto,from the Task G References line,Verify assigned/correct takeoff path.
PA.IV.G.S3,risk-management,explanation,auto,from the Task G References line,Verify assigned/correct takeoff path.
PA.IV.G.S3,seaplane,explanation,auto,from the Task G References line,Verify assigned/correct takeoff path.
PA.IV.G.S4,afh,explanation,auto,from the Task G References line,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 27
PA.IV.G.S4,aim,guidance,auto,from the Task G References line,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 27
PA.IV.G.S4,phak:ch14,explanation,verified,"PHAK airport operations covers wind indicators, but reading wind off the water surface is not addressed in any listed chapter",Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 27
PA.IV.G.S4,risk-management,explanation,auto,from the Task G References line,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 27
PA.IV.G.S4,seaplane,explanation,auto,from the Task G References line,Determine wind direction with or without visible wind direction indicators. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 27
PA.IV.G.S5,afh:ch02,explanation,verified,"AFH ground operations covers control positioning for wind, though seaplane sailing and taxi differ","Position the flight controls for the existing wind, if applicable."
PA.IV.G.S5,aim,guidance,auto,from the Task G References line,"Position the flight controls for the existing wind, if applicable."
PA.IV.G.S5,phak,explanation,auto,from the Task G References line,"Position the flight controls for the existing wind, if applicable."
PA.IV.G.S5,risk-management,explanation,auto,from the Task G References line,"Position the flight controls for the existing wind, if applicable."
PA.IV.G.S5,seaplane,explanation,auto,from the Task G References line,"Position the flight controls for the existing wind, if applicable."
PA.IV.G.S6,afh:ch06,explanation,verified,AFH takeoff chapter covers using the maximum available takeoff area and aligning on the takeoff path,"Clear the area, taxi into takeoff position utilizing maximum available takeoff area, and align the airplane on the takeoff path."
PA.IV.G.S6,aim,guidance,auto,from the Task G References line,"Clear the area, taxi into takeoff position utilizing maximum available takeoff area, and align the airplane on the takeoff path."
PA.IV.G.S6,phak,explanation,auto,from the Task G References line,"Clear the area, taxi into takeoff position utilizing maximum available takeoff area, and align the airplane on the takeoff path."
PA.IV.G.S6,risk-management,explanation,auto,from the Task G References line,"Clear the area, taxi into takeoff position utilizing maximum available takeoff area, and align the airplane on the takeoff path."
PA.IV.G.S6,seaplane,explanation,auto,from the Task G References line,"Clear the area, taxi into takeoff position utilizing maximum available takeoff area, and align the airplane on the takeoff path."
PA.IV.G.S6a,afh,explanation,auto,from the Task G References line,"a. Retract the water rudders, as appropriate"
PA.IV.G.S6a,aim,guidance,auto,from the Task G References line,"a. Retract the water rudders, as appropriate"
PA.IV.G.S6a,phak,explanation,auto,from the Task G References line,"a. Retract the water rudders, as appropriate"
PA.IV.G.S6a,risk-management,explanation,auto,from the Task G References line,"a. Retract the water rudders, as appropriate"
PA.IV.G.S6a,seaplane,explanation,auto,from the Task G References line,"a. Retract the water rudders, as appropriate"
PA.IV.G.S7,afh:ch06,explanation,verified,AFH takeoff chapter covers smooth power application and instrument checks before rotation,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.G.S7,aim,guidance,auto,from the Task G References line,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.G.S7,phak,explanation,auto,from the Task G References line,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.G.S7,risk-management,explanation,auto,from the Task G References line,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.G.S7,seaplane,explanation,auto,from the Task G References line,Advance the throttle smoothly to takeoff power and confirm proper engine and flight instrument indications prior to rotation.
PA.IV.G.S8,afh,explanation,auto,from the Task G References line,Establish a pitch attitude that maintains the most efficient planing/lift-off attitude and correct for porpoising and skipping.
PA.IV.G.S8,aim,guidance,auto,from the Task G References line,Establish a pitch attitude that maintains the most efficient planing/lift-off attitude and correct for porpoising and skipping.
PA.IV.G.S8,phak,explanation,auto,from the Task G References line,Establish a pitch attitude that maintains the most efficient planing/lift-off attitude and correct for porpoising and skipping.
PA.IV.G.S8,risk-management,explanation,auto,from the Task G References line,Establish a pitch attitude that maintains the most efficient planing/lift-off attitude and correct for porpoising and skipping.
PA.IV.G.S8,seaplane,explanation,auto,from the Task G References line,Establish a pitch attitude that maintains the most efficient planing/lift-off attitude and correct for porpoising and skipping.
PA.IV.G.S9,afh,explanation,auto,from the Task G References line,Avoid excessive water spray on the propeller(s).
PA.IV.G.S9,aim,guidance,auto,from the Task G References line,Avoid excessive water spray on the propeller(s).
PA.IV.G.S9,phak,explanation,auto,from the Task G References line,Avoid excessive water spray on the propeller(s).
PA.IV.G.S9,risk-management,explanation,auto,from the Task G References line,Avoid excessive water spray on the propeller(s).
PA.IV.G.S9,seaplane,explanation,auto,from the Task G References line,Avoid excessive water spray on the propeller(s).
